Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn
CUST001999,34.0,Female,Dallas,Basic,18.95,30.0,2.0,4.0,29.0,115.0,6.0,PayPal,Monthly,Yes,Friend,No,iPhone,Fast,556.64,Yes
CUST001914,18.0,Male,Charlotte,Standard,52.85,58.0,56.0,0.0,79.0,57.0,10.0,Credit Card,Yearly,No,Advertisement,Yes,iPhone,Medium,3478.41,No
CUST000138,50.0,Female,San Jose,Basic,18.05,5.0,4.0,2.0,50.0,49.0,6.0,Debit Card,Monthly,No,Advertisement,Yes,iPhone,Medium,50.0,Yes
CUST001296,50.0,Male,Indianapolis,Premium,105.76,70.0,93.0,1.0,75.0,9.0,10.0,PayPal,Yearly,No,Advertisement,Yes,iPhone,Fast,5222.86,No
CUST001060,45.0,Female,Denver,Standard,48.92,2.0,1.0,2.0,18.0,44.0,7.0,PayPal,Monthly,Yes,Email Campaign,Yes,Desktop,Fast,50.0,Yes
CUST001190,38.0,Male,Phoenix,Standard,23.03,11.0,1.0,4.0,8.0,74.0,7.0,Debit Card,,Yes,Advertisement,No,Android,Medium,50.0,Yes
CUST001711,33.0,Male,Indianapolis,Basic,39.82,24.0,30.0,0.0,73.0,17.0,9.0,Debit Card,Yearly,No,Social Media,Yes,iPhone,Fast,731.69,No
CUST001399,47.0,Male,Jacksonville,Premium,89.08,29.0,12.0,1.0,17.0,39.0,6.0,PayPal,Monthly,No,Social Media,No,iPhone,,1559.01,Yes
CUST001679,31.0,Male,Indianapolis,Basic,15.25,12.0,8.0,1.0,59.0,17.0,9.0,Credit Card,Quarterly,Yes,Social Media,No,Android,Fast,161.32,No
CUST001385,19.0,Female,Houston,Basic,10.71,4.0,1.0,4.0,14.0,48.0,6.0,Cash,Monthly,Yes,Social Media,No,Android,Fast,50.0,Yes
CUST000382,56.0,Male,Houston,Enterprise,207.54,11.0,5.0,1.0,32.0,11.0,10.0,Credit Card,Quarterly,Yes,Friend,No,iPhone,Medium,1874.5,No
CUST000206,39.0,Female,Charlotte,Standard,45.81,5.0,1.0,4.0,0.0,74.0,5.0,Bank Transfer,Monthly,No,Advertisement,No,Desktop,Fast,526.72,Yes
CUST001702,34.0,Male,Austin,Standard,63.61,4.0,1.0,3.0,27.0,96.0,7.0,Debit Card,Monthly,No,Social Media,No,iPhone,Slow,203.61,Yes
CUST001663,39.0,Female,Seattle,Standard,37.28,2.0,0.0,4.0,0.0,110.0,4.0,Debit Card,Monthly,Yes,Social Media,No,iPhone,Slow,152.87,Yes
CUST001267,30.0,Female,Indianapolis,Premium,,18.0,5.0,3.0,32.0,61.0,7.0,Debit Card,Yearly,Yes,Organic Search,Yes,Desktop,Medium,2431.55,No
CUST000639,47.0,Female,Portland,Standard,37.79,6.0,1.0,3.0,6.0,75.0,7.0,PayPal,Monthly,No,Email Campaign,No,Desktop,Medium,91.08,Yes
CUST000449,53.0,Female,New York,Basic,15.89,3.0,1.0,5.0,35.0,62.0,7.0,Debit Card,Monthly,Yes,Friend,Yes,iPhone,Medium,272.99,No
CUST000511,21.0,Female,Denver,Premium,142.5,1.0,,3.0,42.0,12.0,9.0,Credit Card,Monthly,No,Social Media,No,Android,Medium,304.58,No
CUST000424,22.0,Female,New York,Standard,78.85,28.0,5.0,3.0,1.0,108.0,7.0,Credit Card,Yearly,No,Organic Search,No,Android,Slow,2400.25,Yes
CUST000007,42.0,Male,San Antonio,Standard,47.04,4.0,7.0,1.0,101.0,6.0,10.0,Credit Card,Monthly,Yes,Advertisement,Yes,Tablet,Medium,50.0,No
CUST001122,40.0,Male,San Antonio,Standard,49.86,5.0,5.0,0.0,42.0,21.0,9.0,PayPal,Quarterly,No,Organic Search,Yes,iPhone,Medium,89.97,No
CUST000159,34.0,Male,Dallas,Standard,76.96,17.0,11.0,3.0,44.0,37.0,8.0,Bank Transfer,Monthly,Yes,Social Media,Yes,Tablet,Slow,1722.85,No
CUST001211,51.0,Female,Phoenix,Enterprise,136.77,21.0,10.0,2.0,53.0,33.0,7.0,Debit Card,Yearly,Yes,Friend,Yes,Android,Fast,2011.23,No
CUST000033,34.0,Male,Indianapolis,Basic,19.05,20.0,28.0,0.0,91.0,0.0,10.0,Debit Card,Quarterly,No,Advertisement,Yes,iPhone,Medium,472.15,No
CUST001689,38.0,Female,Columbus,Premium,127.19,3.0,3.0,2.0,73.0,45.0,8.0,Bank Transfer,Quarterly,No,,Yes,iPhone,Slow,240.38,No
CUST000157,42.0,Female,Dallas,Basic,10.16,11.0,6.0,4.0,28.0,71.0,5.0,Credit Card,Quarterly,Yes,Social Media,No,Desktop,Medium,367.51,Yes
CUST000522,29.0,Male,Chicago,Standard,66.47,2.0,1.0,1.0,24.0,53.0,5.0,PayPal,Quarterly,No,Email Campaign,Yes,Android,Slow,174.58,Yes
CUST000491,53.0,Female,Houston,Premium,116.83,4.0,1.0,4.0,0.0,63.0,6.0,PayPal,Monthly,No,Friend,No,Android,Slow,261.7,Yes
CUST001005,40.0,Male,Phoenix,Standard,42.63,34.0,,3.0,,60.0,8.0,Bank Transfer,Yearly,Yes,Organic Search,No,iPhone,Medium,1931.59,No
CUST001283,18.0,Female,New York,Standard,44.25,23.0,15.0,1.0,46.0,63.0,10.0,Debit Card,Monthly,Yes,Advertisement,Yes,Desktop,Slow,969.89,No
CUST001196,64.0,Female,Austin,Standard,36.08,21.0,14.0,3.0,23.0,22.0,6.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Medium,710.0,No
CUST001240,59.0,Male,Jacksonville,Premium,125.48,9.0,4.0,4.0,29.0,66.0,5.0,PayPal,Monthly,No,Organic Search,No,Android,Medium,1205.82,Yes
CUST000594,20.0,Female,Chicago,Basic,22.47,26.0,23.0,3.0,69.0,11.0,10.0,Credit Card,Yearly,No,Advertisement,Yes,iPhone,Slow,559.04,No
CUST001997,44.0,Female,Jacksonville,Basic,24.13,18.0,10.0,2.0,52.0,46.0,10.0,Credit Card,Quarterly,No,Organic Search,Yes,Android,Fast,242.76,No
CUST001972,36.0,Male,New York,Standard,40.94,6.0,7.0,3.0,57.0,23.0,9.0,Credit Card,Yearly,Yes,,Yes,Tablet,Fast,148.87,No
CUST001541,37.0,Female,New York,Basic,18.67,28.0,23.0,0.0,60.0,0.0,10.0,Bank Transfer,Yearly,Yes,Organic Search,Yes,Android,Medium,648.78,No
CUST000623,43.0,Male,Boston,Premium,300.0,11.0,1.0,4.0,7.0,72.0,5.0,Credit Card,Yearly,Yes,Advertisement,No,Android,Fast,4100.41,Yes
CUST000995,39.0,Female,Dallas,Standard,73.18,2.0,2.0,2.0,34.0,35.0,8.0,Credit Card,Yearly,No,Friend,No,Android,Fast,215.04,No
CUST001755,53.0,Male,Indianapolis,Basic,40.13,9.0,8.0,0.0,94.0,0.0,10.0,Cash,Quarterly,Yes,Advertisement,Yes,iPhone,Slow,807.82,No
CUST000407,39.0,Female,Portland,Standard,37.07,27.0,37.0,0.0,49.0,22.0,10.0,Credit Card,Monthly,No,Email Campaign,No,Android,Slow,643.64,No
CUST000940,50.0,Male,Chicago,Standard,39.42,14.0,6.0,5.0,27.0,31.0,6.0,PayPal,Quarterly,No,Social Media,No,iPhone,Fast,898.27,No
CUST000546,38.0,Female,Seattle,Standard,64.41,5.0,2.0,2.0,37.0,59.0,5.0,Debit Card,Monthly,Yes,Organic Search,No,Desktop,Medium,18722.56,Yes
CUST001802,45.0,Female,Denver,Basic,10.48,3.0,1.0,0.0,40.0,8.0,8.0,Debit Card,Monthly,No,Organic Search,Yes,iPhone,Medium,179.02,No
CUST001570,21.0,Female,Nashville,Enterprise,123.14,3.0,1.0,3.0,2.0,66.0,5.0,Credit Card,Monthly,No,Friend,No,Android,Medium,299.71,Yes
CUST001566,32.0,Female,Dallas,Premium,87.79,7.0,10.0,1.0,90.0,55.0,8.0,PayPal,Monthly,No,Email Campaign,No,Desktop,Medium,19411.18,No
CUST001452,46.0,Female,Columbus,Standard,69.42,9.0,7.0,2.0,25.0,40.0,7.0,PayPal,Yearly,Yes,Friend,No,Desktop,,617.36,No
CUST000682,48.0,Female,Nashville,Standard,53.15,25.0,31.0,0.0,74.0,31.0,8.0,Credit Card,Yearly,No,Organic Search,Yes,iPhone,Slow,1286.31,No
CUST000896,53.0,Female,Portland,Standard,95.14,15.0,18.0,1.0,63.0,0.0,10.0,PayPal,Monthly,No,Friend,Yes,iPhone,Slow,1739.44,No
CUST000154,34.0,Male,Seattle,Premium,81.92,17.0,14.0,2.0,37.0,23.0,5.0,Cash,Quarterly,Yes,,Yes,iPhone,Slow,1219.55,No
CUST000123,,Male,Portland,Premium,81.66,42.0,15.0,1.0,36.0,36.0,8.0,PayPal,Yearly,Yes,Social Media,No,iPhone,Fast,4510.37,No
CUST001937,,Male,Portland,Enterprise,220.02,16.0,16.0,1.0,41.0,32.0,8.0,Credit Card,Yearly,Yes,Social Media,Yes,Desktop,Fast,4583.77,No
CUST000121,28.0,Male,Charlotte,Premium,120.83,5.0,3.0,1.0,49.0,0.0,10.0,Cash,Monthly,Yes,Social Media,Yes,Android,Medium,873.21,No
CUST001049,29.0,Female,Nashville,Standard,56.45,13.0,16.0,0.0,65.0,42.0,9.0,Debit Card,Yearly,No,Advertisement,Yes,Android,Medium,854.68,No
CUST000847,75.0,Female,Portland,Standard,54.2,21.0,26.0,0.0,50.0,30.0,9.0,Credit Card,Quarterly,,Friend,No,iPhone,Slow,847.94,No
CUST000601,46.0,Female,San Antonio,Basic,15.64,9.0,8.0,1.0,66.0,12.0,7.0,Credit Card,Monthly,No,Advertisement,Yes,iPhone,Medium,50.0,No
CUST000464,18.0,Female,Dallas,,133.86,16.0,4.0,3.0,25.0,63.0,7.0,Debit Card,Monthly,No,Friend,Yes,Desktop,Medium,2609.26,Yes
CUST001716,42.0,Female,Houston,Basic,14.25,69.0,51.0,4.0,25.0,98.0,5.0,Debit Card,Quarterly,No,Organic Search,Yes,iPhone,Fast,1254.75,Yes
CUST001867,37.0,Male,Seattle,Standard,36.77,6.0,4.0,5.0,18.0,67.0,6.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Fast,371.14,Yes
CUST001872,33.0,Female,Nashville,Basic,14.09,8.0,3.0,5.0,7.0,68.0,6.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Slow,93.27,Yes
CUST001962,32.0,Male,Columbus,Premium,125.77,7.0,3.0,1.0,12.0,83.0,,PayPal,Monthly,No,Friend,No,iPhone,Fast,691.94,Yes
CUST001775,53.0,Female,Charlotte,Enterprise,169.14,2.0,1.0,1.0,29.0,57.0,7.0,Debit Card,Monthly,No,Email Campaign,No,Tablet,Fast,319.33,Yes
CUST001259,61.0,Female,New York,Basic,18.21,30.0,34.0,0.0,55.0,12.0,8.0,Bank Transfer,Yearly,Yes,Advertisement,No,iPhone,Fast,677.12,No
CUST000587,26.0,Male,Seattle,Basic,20.28,2.0,1.0,3.0,49.0,43.0,8.0,PayPal,Monthly,No,Advertisement,No,iPhone,Medium,178.02,No
CUST001274,44.0,Male,New York,Standard,26.94,2.0,2.0,2.0,45.0,25.0,7.0,Bank Transfer,Monthly,No,Organic Search,Yes,Desktop,Medium,231.04,No
CUST000947,44.0,Female,Columbus,Standard,44.61,6.0,1.0,5.0,7.0,58.0,4.0,PayPal,Quarterly,Yes,Social Media,No,Desktop,Fast,50.0,Yes
CUST001801,40.0,Female,Jacksonville,Basic,21.1,2.0,1.0,3.0,33.0,40.0,5.0,Credit Card,Monthly,No,Advertisement,No,Android,Slow,87.57,Yes
CUST001520,18.0,Female,Denver,Standard,41.12,9.0,6.0,1.0,45.0,71.0,10.0,Credit Card,Yearly,No,Organic Search,Yes,iPhone,,,No
CUST001552,31.0,Female,Indianapolis,Basic,11.87,40.0,11.0,5.0,0.0,91.0,4.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Fast,633.87,Yes
CUST000523,,Male,San Diego,Basic,24.67,5.0,2.0,1.0,40.0,52.0,7.0,Bank Transfer,Quarterly,No,Organic Search,Yes,Desktop,Fast,167.73,No
CUST000198,35.0,Male,San Diego,Basic,,56.0,88.0,0.0,61.0,0.0,10.0,Credit Card,Yearly,Yes,Organic Search,No,iPhone,Fast,2291.8,No
CUST001231,33.0,Female,Philadelphia,Premium,168.65,25.0,35.0,0.0,86.0,0.0,10.0,PayPal,Monthly,No,Social Media,Yes,iPhone,Medium,4935.48,No
CUST000151,38.0,Female,Indianapolis,Enterprise,300.0,9.0,6.0,1.0,75.0,26.0,7.0,Bank Transfer,Yearly,Yes,Social Media,No,Android,Medium,2277.87,No
CUST000529,43.0,Female,New York,Premium,169.65,67.0,103.0,,83.0,0.0,8.0,Credit Card,Yearly,Yes,Email Campaign,No,Tablet,Fast,15461.91,No
CUST000691,44.0,,San Jose,Enterprise,279.12,4.0,3.0,0.0,,6.0,10.0,Debit Card,Monthly,Yes,Email Campaign,Yes,Desktop,Medium,1243.4,No
CUST000181,56.0,Male,San Antonio,Standard,25.11,5.0,2.0,2.0,12.0,53.0,7.0,Credit Card,Monthly,No,Organic Search,No,iPhone,Medium,74.65,No
CUST001316,62.0,Male,San Antonio,Basic,10.0,3.0,1.0,3.0,5.0,74.0,5.0,Credit Card,Monthly,No,Friend,No,iPhone,Medium,50.0,Yes
CUST000993,62.0,Male,Houston,Basic,18.47,8.0,8.0,0.0,25.0,62.0,8.0,Debit Card,Quarterly,Yes,Friend,No,Desktop,Medium,281.93,No
CUST001458,41.0,Male,Dallas,Standard,58.86,6.0,3.0,1.0,36.0,26.0,7.0,Bank Transfer,Monthly,Yes,Organic Search,No,Tablet,Medium,280.33,No
CUST000833,26.0,Male,Charlotte,Basic,25.38,28.0,20.0,2.0,36.0,52.0,9.0,Bank Transfer,Quarterly,Yes,Advertisement,Yes,Desktop,Medium,585.56,No
CUST001199,58.0,Male,San Antonio,Premium,113.36,5.0,5.0,1.0,38.0,46.0,9.0,,Monthly,No,Friend,Yes,Desktop,Medium,974.31,No
CUST001881,49.0,Female,Houston,Basic,20.94,23.0,15.0,1.0,73.0,29.0,9.0,Bank Transfer,Monthly,Yes,Advertisement,Yes,Desktop,Medium,378.2,No
CUST000651,62.0,Male,New York,Basic,,5.0,5.0,1.0,34.0,31.0,7.0,Debit Card,Monthly,No,Email Campaign,Yes,,Medium,170.82,No
CUST000258,35.0,Male,Philadelphia,Premium,,21.0,11.0,3.0,24.0,67.0,6.0,Credit Card,Monthly,Yes,Advertisement,Yes,iPhone,Medium,1564.8,Yes
CUST001426,29.0,Male,Portland,Standard,39.22,,14.0,1.0,45.0,84.0,8.0,PayPal,Monthly,No,Social Media,Yes,iPhone,Fast,1384.15,No
CUST001046,30.0,Female,New York,Basic,11.99,5.0,2.0,1.0,24.0,60.0,8.0,Credit Card,Monthly,No,Social Media,No,iPhone,Fast,184.0,Yes
CUST001708,43.0,Male,Boston,Premium,129.49,12.0,13.0,3.0,52.0,36.0,10.0,Credit Card,Monthly,No,Organic Search,Yes,Desktop,Fast,921.83,No
CUST001949,30.0,Male,Portland,Standard,37.56,3.0,1.0,3.0,33.0,30.0,6.0,PayPal,Monthly,No,Organic Search,Yes,Desktop,Medium,238.81,No
CUST001337,46.0,Female,Dallas,Premium,82.12,7.0,2.0,4.0,0.0,67.0,6.0,Credit Card,Quarterly,Yes,Organic Search,No,iPhone,Fast,82.56,Yes
CUST001766,38.0,Female,Austin,Basic,19.44,45.0,53.0,1.0,48.0,25.0,8.0,PayPal,Yearly,Yes,Friend,No,Android,Medium,1080.78,No
CUST000475,47.0,Male,Chicago,Standard,47.42,7.0,9.0,0.0,89.0,0.0,10.0,PayPal,Quarterly,No,Advertisement,Yes,Desktop,Slow,219.65,No
CUST001661,69.0,Male,Philadelphia,Standard,86.51,1.0,0.0,1.0,38.0,31.0,7.0,Debit Card,Quarterly,Yes,Advertisement,No,Desktop,Fast,447.1,No
CUST000119,59.0,Male,San Antonio,Standard,70.02,1.0,1.0,0.0,53.0,0.0,10.0,Bank Transfer,Monthly,No,Advertisement,Yes,Desktop,Fast,178.05,No
CUST000179,39.0,Male,Chicago,Basic,29.19,7.0,8.0,0.0,117.0,0.0,10.0,Credit Card,Yearly,No,Social Media,Yes,Desktop,Fast,294.48,No
CUST000687,49.0,Male,Denver,Premium,65.88,4.0,2.0,2.0,49.0,49.0,8.0,Debit Card,Yearly,Yes,Advertisement,Yes,Desktop,Fast,314.86,No
CUST000298,36.0,Female,Denver,Premium,156.86,29.0,,0.0,69.0,35.0,9.0,Bank Transfer,Yearly,No,Friend,Yes,iPhone,Fast,5184.54,No
CUST001736,51.0,Male,San Diego,Standard,45.89,8.0,5.0,1.0,27.0,35.0,7.0,Credit Card,Monthly,Yes,Email Campaign,No,iPhone,Slow,50.0,No
CUST000762,48.0,Male,San Diego,Premium,140.65,24.0,12.0,2.0,40.0,41.0,8.0,Credit Card,Monthly,No,Social Media,No,Android,Slow,2260.6,No
CUST001876,18.0,Male,San Antonio,Premium,108.16,2.0,0.0,5.0,0.0,84.0,5.0,Credit Card,Monthly,Yes,Organic Search,Yes,Desktop,Fast,376.65,Yes
CUST000110,19.0,Female,Nashville,Basic,10.0,21.0,6.0,4.0,13.0,72.0,7.0,Credit Card,Monthly,No,Organic Search,No,Android,Fast,788.17,Yes
CUST001859,45.0,Female,Nashville,Basic,12.12,6.0,3.0,1.0,41.0,59.0,9.0,Debit Card,Monthly,No,Social Media,Yes,Desktop,Slow,279.0,No
CUST000543,43.0,,Dallas,Basic,13.16,5.0,3.0,0.0,36.0,,8.0,Debit Card,Monthly,No,Advertisement,No,Tablet,Medium,163.85,Yes
CUST001330,49.0,Female,San Antonio,Basic,20.77,30.0,12.0,1.0,10.0,68.0,7.0,Debit Card,Quarterly,No,Friend,No,Android,Fast,637.32,Yes
CUST000936,47.0,Female,Boston,Standard,42.02,13.0,9.0,0.0,73.0,35.0,,Bank Transfer,Quarterly,No,Friend,Yes,Desktop,Medium,640.91,No
CUST000650,35.0,Female,Dallas,Premium,212.7,26.0,30.0,1.0,58.0,12.0,8.0,Credit Card,Quarterly,Yes,Organic Search,No,Tablet,Slow,5931.4,No
CUST000713,28.0,Female,Seattle,Standard,18.17,29.0,22.0,5.0,42.0,53.0,4.0,PayPal,Quarterly,No,Organic Search,No,iPhone,Medium,581.66,No
CUST001781,50.0,Female,Columbus,Standard,54.62,5.0,3.0,2.0,54.0,28.0,5.0,Credit Card,Quarterly,Yes,Advertisement,Yes,Android,Medium,320.05,No
CUST001045,31.0,Female,Phoenix,Premium,188.27,70.0,74.0,0.0,100.0,0.0,10.0,Credit Card,Monthly,Yes,Email Campaign,Yes,iPhone,,14113.91,No
CUST001243,60.0,Male,Columbus,Enterprise,102.41,15.0,15.0,4.0,37.0,52.0,7.0,Credit Card,Yearly,No,Advertisement,Yes,iPhone,Fast,2052.82,No
CUST001035,34.0,Male,New York,Premium,88.1,4.0,4.0,2.0,57.0,1.0,8.0,Credit Card,Monthly,No,Advertisement,Yes,Android,Fast,283.09,No
CUST000733,47.0,Female,Columbus,Standard,34.98,25.0,8.0,4.0,32.0,75.0,8.0,Credit Card,Monthly,Yes,Organic Search,Yes,iPhone,Medium,1108.01,Yes
CUST000918,46.0,Male,Austin,Standard,59.28,12.0,4.0,3.0,21.0,96.0,6.0,Debit Card,Monthly,,Friend,No,Android,Medium,683.57,Yes
CUST001126,37.0,Female,Phoenix,Enterprise,120.43,4.0,4.0,3.0,32.0,16.0,8.0,Debit Card,Monthly,No,Social Media,No,Desktop,Fast,595.62,No
CUST001941,25.0,Male,Los Angeles,Standard,42.91,4.0,1.0,3.0,16.0,59.0,5.0,Bank Transfer,Monthly,Yes,Social Media,No,iPhone,Medium,50.0,Yes
CUST000140,75.0,Female,Seattle,Basic,10.0,7.0,2.0,3.0,15.0,60.0,7.0,Credit Card,,No,Social Media,Yes,Tablet,Medium,65.95,Yes
CUST000224,27.0,Female,Nashville,Enterprise,300.0,25.0,41.0,0.0,84.0,0.0,10.0,PayPal,Yearly,No,Social Media,Yes,iPhone,Fast,6297.12,No
CUST000076,48.0,Male,Indianapolis,Standard,38.5,17.0,21.0,1.0,56.0,47.0,9.0,Debit Card,Yearly,No,Social Media,Yes,iPhone,Medium,1161.27,No
CUST000883,27.0,Female,San Antonio,Premium,204.83,5.0,3.0,2.0,50.0,24.0,9.0,Bank Transfer,Yearly,No,Advertisement,No,Android,Fast,1142.05,No
CUST001588,51.0,Female,Chicago,Premium,148.41,20.0,16.0,1.0,87.0,,10.0,Debit Card,Yearly,No,Friend,Yes,iPhone,Slow,2081.72,No
CUST001230,47.0,Female,Houston,Basic,13.28,12.0,6.0,1.0,46.0,27.0,7.0,Credit Card,Quarterly,No,Friend,Yes,Tablet,Slow,145.96,No
CUST000644,42.0,Male,Austin,Premium,79.46,5.0,5.0,0.0,65.0,46.0,10.0,Bank Transfer,Monthly,No,Social Media,Yes,iPhone,Slow,340.51,No
CUST001333,51.0,Female,Austin,Premium,117.67,3.0,2.0,1.0,22.0,75.0,8.0,Credit Card,Yearly,No,Friend,Yes,Android,Slow,426.92,No
CUST000589,43.0,Female,Jacksonville,Basic,22.01,39.0,42.0,2.0,78.0,19.0,10.0,Bank Transfer,Quarterly,Yes,Social Media,Yes,Android,Fast,1075.01,No
CUST001990,24.0,Male,Seattle,Basic,10.6,2.0,0.0,3.0,40.0,54.0,7.0,Credit Card,Monthly,,Organic Search,No,Tablet,Medium,50.0,Yes
CUST001310,36.0,Male,Seattle,Basic,15.62,11.0,1.0,3.0,0.0,114.0,5.0,Credit Card,Monthly,Yes,Social Media,No,iPhone,Fast,531.49,Yes
CUST000709,37.0,Male,Denver,Premium,81.48,8.0,5.0,0.0,38.0,42.0,9.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Fast,894.5,No
CUST001149,52.0,Female,Columbus,Standard,31.55,8.0,6.0,3.0,26.0,64.0,6.0,Credit Card,Yearly,No,Advertisement,No,iPhone,Fast,354.09,No
CUST000624,33.0,Female,Portland,Standard,38.33,5.0,1.0,6.0,10.0,46.0,4.0,Cash,Monthly,Yes,Social Media,No,Android,Medium,182.53,Yes
CUST000724,22.0,Female,Nashville,Standard,47.46,8.0,10.0,1.0,53.0,17.0,9.0,PayPal,Yearly,Yes,Organic Search,No,iPhone,Fast,50.0,No
CUST001745,48.0,Female,Chicago,Premium,141.65,7.0,7.0,,90.0,13.0,10.0,Bank Transfer,Monthly,No,Advertisement,Yes,Desktop,Fast,1148.17,No
CUST001501,33.0,Male,Phoenix,Premium,119.93,5.0,4.0,1.0,82.0,0.0,9.0,PayPal,Quarterly,No,Organic Search,Yes,,Medium,354.82,No
CUST001636,53.0,Female,Philadelphia,Standard,30.52,9.0,7.0,0.0,66.0,25.0,7.0,Bank Transfer,Quarterly,,Advertisement,No,Desktop,Medium,247.69,No
CUST001539,29.0,Female,Charlotte,Basic,24.86,2.0,1.0,3.0,32.0,58.0,6.0,PayPal,Quarterly,No,Organic Search,No,iPhone,Medium,71.48,No
CUST000396,42.0,Female,Austin,Basic,20.0,27.0,26.0,2.0,37.0,61.0,9.0,Bank Transfer,Yearly,No,Organic Search,No,Android,Medium,624.57,No
CUST000840,36.0,Female,Houston,Standard,87.63,24.0,3.0,4.0,4.0,60.0,5.0,Credit Card,Yearly,No,Organic Search,Yes,Desktop,Fast,2089.27,No
CUST001209,67.0,Male,Denver,Standard,50.72,17.0,13.0,0.0,77.0,3.0,10.0,Debit Card,Quarterly,Yes,Email Campaign,No,Android,Medium,767.09,No
CUST001080,57.0,Male,Charlotte,Basic,10.0,5.0,3.0,2.0,31.0,45.0,6.0,Credit Card,Monthly,No,Friend,No,iPhone,Medium,610.46,No
CUST001315,47.0,Female,Seattle,Standard,49.61,14.0,13.0,2.0,53.0,34.0,7.0,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,991.0,Yes
CUST001731,39.0,Male,Seattle,Standard,59.05,6.0,4.0,2.0,71.0,44.0,8.0,Debit Card,Quarterly,Yes,Friend,No,Desktop,Slow,479.39,No
CUST001860,23.0,Male,Jacksonville,Standard,62.68,5.0,2.0,3.0,26.0,33.0,7.0,Credit Card,Yearly,Yes,Organic Search,No,iPhone,Fast,433.06,No
CUST000166,29.0,Female,Austin,Standard,44.59,1.0,1.0,1.0,58.0,6.0,9.0,Credit Card,Yearly,Yes,Social Media,No,Desktop,,50.0,No
CUST001747,33.0,Male,Jacksonville,Basic,26.8,12.0,13.0,0.0,69.0,20.0,8.0,PayPal,Quarterly,No,Friend,No,Tablet,Fast,62.11,No
CUST000116,34.0,Male,Jacksonville,Enterprise,151.46,25.0,3.0,4.0,0.0,65.0,5.0,Credit Card,Yearly,Yes,Advertisement,No,Android,Fast,2345.89,Yes
CUST000683,55.0,Male,San Jose,Basic,19.78,21.0,23.0,0.0,70.0,33.0,10.0,Credit Card,Quarterly,Yes,Advertisement,Yes,Desktop,Medium,716.1,No
CUST000311,54.0,Female,Charlotte,Enterprise,236.73,13.0,8.0,0.0,61.0,43.0,9.0,Credit Card,Yearly,Yes,Friend,No,Android,Slow,2788.95,No
CUST001891,52.0,Male,Austin,Premium,107.97,11.0,3.0,6.0,0.0,86.0,5.0,Debit Card,Monthly,No,Social Media,Yes,,Medium,933.2,Yes
CUST000476,36.0,Male,Columbus,Standard,34.73,8.0,1.0,4.0,0.0,77.0,3.0,PayPal,Monthly,No,Email Campaign,No,Desktop,Fast,481.01,Yes
CUST000421,41.0,Female,Charlotte,Premium,143.67,7.0,4.0,2.0,48.0,15.0,9.0,Debit Card,Quarterly,Yes,Social Media,Yes,Desktop,Medium,1207.53,No
CUST001223,45.0,,Dallas,Premium,118.97,33.0,22.0,4.0,24.0,47.0,7.0,Cash,Monthly,Yes,Friend,Yes,iPhone,Slow,2275.9,Yes
CUST000555,39.0,Female,New York,Standard,68.33,3.0,1.0,1.0,28.0,4.0,10.0,Credit Card,Monthly,No,Organic Search,Yes,Android,Fast,50.0,No
CUST001594,31.0,Female,Dallas,,158.63,1.0,1.0,3.0,28.0,43.0,7.0,Debit Card,Monthly,No,Organic Search,No,Desktop,Medium,112.94,Yes
CUST001338,48.0,Female,Nashville,Standard,61.92,5.0,5.0,0.0,52.0,26.0,8.0,PayPal,Monthly,No,Organic Search,Yes,Desktop,Fast,577.9,No
CUST000219,38.0,Male,Indianapolis,Premium,71.96,9.0,5.0,,40.0,57.0,8.0,Debit Card,Monthly,No,Organic Search,No,iPhone,Medium,994.04,No
CUST000212,24.0,Female,Phoenix,Standard,116.34,7.0,5.0,1.0,42.0,60.0,8.0,Debit Card,Monthly,No,Organic Search,No,Android,Medium,890.41,Yes
CUST000635,36.0,,Nashville,Standard,47.83,8.0,7.0,0.0,90.0,0.0,10.0,Credit Card,Monthly,No,Organic Search,Yes,iPhone,,941.75,No
CUST000055,34.0,Male,Columbus,Premium,120.8,3.0,1.0,4.0,20.0,58.0,5.0,Credit Card,Monthly,No,Friend,No,Android,,697.1,Yes
CUST001079,33.0,Male,Charlotte,Basic,23.46,14.0,13.0,1.0,63.0,0.0,10.0,PayPal,Quarterly,No,Advertisement,Yes,Desktop,Medium,281.54,No
CUST001659,49.0,Female,Indianapolis,Basic,15.33,5.0,5.0,2.0,29.0,29.0,9.0,PayPal,Monthly,No,Social Media,No,Desktop,Slow,50.0,No
CUST000649,42.0,Female,Indianapolis,Premium,87.21,18.0,7.0,2.0,42.0,20.0,6.0,Credit Card,Yearly,No,Friend,No,Android,Fast,1083.54,No
