Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn,Avg_Spend_Per_Tenure,Purchases_Per_Tenure,Support_Requests_Per_Tenure,Spend_Per_Purchase,Engagement_Score,Recent_Inactivity_Flag,High_Support_Flag
CUST001692,21.0,Male,Phoenix,Basic,10.0,5.0,2.0,5.0,34.0,32.0,6.0,Debit Card,Monthly,No,Email Campaign,No,iPhone,Medium,50.0,Yes,2.0,0.4,1.0,5.0,30.799999999999997,0.0,1.0
CUST000029,45.0,Female,Dallas,Standard,52.78,72.0,54.0,1.0,72.0,0.0,8.0,PayPal,Yearly,No,Friend,Yes,Android,Fast,5277.42,No,0.7330555555555556,0.75,0.013888888888888888,0.9774074074074074,77.9,0.0,0.0
CUST001647,39.0,,,Basic,23.71,14.0,,3.0,41.0,61.0,6.0,Cash,Monthly,Yes,Organic Search,No,Desktop,Medium,209.0,Yes,1.6935714285714287,,0.21428571428571427,,31.700000000000003,1.0,0.0
CUST000397,49.0,Male,Austin,Premium,119.28,4.0,1.0,4.0,0.0,75.0,5.0,Credit Card,Monthly,No,Social Media,,Tablet,Slow,356.03,Yes,29.82,0.25,1.0,119.28,1.25,1.0,1.0
CUST000756,54.0,Female,Columbus,Standard,41.68,2.0,1.0,3.0,29.0,56.0,9.0,Credit Card,Monthly,No,,Yes,Desktop,Fast,50.0,Yes,20.84,0.5,1.5,41.68,45.55,0.0,0.0
CUST000205,18.0,Male,Los Angeles,Premium,81.38,32.0,,2.0,67.0,20.0,9.0,Debit Card,Yearly,Yes,Friend,No,Tablet,Fast,3714.37,No,2.543125,,0.0625,,74.15,0.0,0.0
CUST001134,57.0,Male,San Antonio,Standard,36.28,24.0,7.0,5.0,7.0,66.0,6.0,Debit Card,Yearly,Yes,Advertisement,No,iPhone,Fast,962.01,Yes,1.5116666666666667,0.2916666666666667,0.20833333333333334,5.182857142857143,10.149999999999999,1.0,1.0
CUST000301,61.0,Male,Portland,Basic,19.24,,7.0,6.0,37.0,55.0,7.0,Debit Card,Quarterly,No,Social Media,Yes,iPhone,Fast,327.88,No,,,,2.748571428571428,29.900000000000006,0.0,1.0
CUST000592,43.0,Male,Chicago,Basic,15.62,7.0,8.0,1.0,55.0,25.0,6.0,PayPal,Quarterly,No,Advertisement,Yes,Tablet,Medium,50.0,No,2.2314285714285713,1.1428571428571428,0.14285714285714285,1.9525,52.0,0.0,0.0
CUST001440,53.0,Female,Dallas,Enterprise,205.71,7.0,1.0,,0.0,61.0,3.0,PayPal,Monthly,Yes,Friend,No,Desktop,Medium,1225.26,Yes,29.38714285714286,0.14285714285714285,,205.71,,1.0,0.0
CUST000776,42.0,Male,Denver,Standard,93.55,4.0,4.0,2.0,30.0,61.0,9.0,Credit Card,Monthly,No,Advertisement,No,Tablet,Medium,882.32,Yes,23.3875,1.0,0.5,23.3875,47.25,1.0,0.0
CUST001185,40.0,Male,Los Angeles,Standard,53.75,6.0,5.0,2.0,37.0,35.0,7.0,Credit Card,Yearly,No,Advertisement,No,Android,Fast,341.45,No,8.958333333333334,0.8333333333333334,0.3333333333333333,10.75,44.900000000000006,0.0,0.0
CUST001368,56.0,Female,Columbus,Standard,47.04,2.0,0.0,2.0,0.0,95.0,5.0,Debit Card,Monthly,Yes,Organic Search,No,iPhone,Medium,543.45,Yes,23.52,0.0,1.0,,1.25,1.0,0.0
CUST000630,18.0,Female,,Standard,55.11,43.0,25.0,1.0,75.0,0.0,7.0,PayPal,Yearly,No,Organic Search,Yes,Tablet,,2587.27,No,1.2816279069767442,0.5813953488372093,0.023255813953488372,2.2044,73.25,0.0,0.0
CUST001408,48.0,Male,Boston,Standard,80.99,39.0,52.0,2.0,57.0,20.0,9.0,Credit Card,Yearly,No,Friend,Yes,Android,Medium,1866.57,No,2.0766666666666667,1.3333333333333333,0.05128205128205128,1.5574999999999999,69.65,0.0,0.0
CUST000050,41.0,Female,Houston,Enterprise,300.0,31.0,14.0,2.0,45.0,2.0,9.0,Bank Transfer,Yearly,No,Social Media,Yes,Android,Medium,8515.86,No,9.67741935483871,0.45161290322580644,0.06451612903225806,21.428571428571427,68.75,0.0,0.0
CUST001619,44.0,Female,Boston,Premium,114.71,10.0,10.0,0.0,107.0,0.0,10.0,Credit Card,Monthly,Yes,Email Campaign,Yes,Android,Fast,1506.75,No,11.471,1.0,0.0,11.471,108.15,0.0,0.0
CUST001371,22.0,Male,Houston,Basic,24.11,10.0,6.0,3.0,34.0,36.0,8.0,Credit Card,Yearly,No,Friend,No,Android,Fast,466.03,No,2.411,0.6,0.3,4.0183333333333335,46.8,0.0,0.0
CUST001248,18.0,Female,Boston,Enterprise,220.71,20.0,9.0,4.0,22.0,76.0,7.0,Credit Card,Monthly,Yes,Organic Search,No,Tablet,Fast,2820.25,Yes,11.0355,0.45,0.2,24.523333333333333,22.9,1.0,1.0
CUST000815,32.0,Male,Columbus,Basic,17.9,4.0,2.0,4.0,19.0,42.0,6.0,Debit Card,Monthly,Yes,Social Media,Yes,Android,Fast,171.67,No,4.475,0.5,1.0,8.95,24.049999999999997,0.0,1.0
CUST000470,28.0,Male,Indianapolis,,14.98,2.0,0.0,2.0,8.0,76.0,7.0,PayPal,Monthly,No,Email Campaign,No,Android,Fast,50.0,Yes,7.49,0.0,1.0,,21.6,1.0,0.0
CUST000892,33.0,Male,San Jose,Basic,33.74,15.0,8.0,2.0,38.0,20.0,7.0,,Monthly,No,Advertisement,No,Android,Medium,213.97,No,2.2493333333333334,0.5333333333333333,0.13333333333333333,4.2175,49.1,0.0,0.0
CUST001008,36.0,Female,Indianapolis,Premium,121.92,7.0,2.0,,24.0,59.0,7.0,Debit Card,Monthly,Yes,Organic Search,No,Tablet,Medium,784.14,No,17.417142857142856,0.2857142857142857,,60.96,,0.0,0.0
CUST000760,45.0,Male,Jacksonville,Standard,44.52,2.0,1.0,3.0,21.0,43.0,6.0,,Monthly,No,Organic Search,No,,Medium,50.0,Yes,22.26,0.5,1.5,44.52,27.200000000000003,0.0,0.0
CUST000283,51.0,Male,,Enterprise,276.55,37.0,34.0,2.0,42.0,26.0,9.0,Bank Transfer,Yearly,No,Friend,No,Android,Medium,13372.16,No,7.474324324324325,0.918918918918919,0.05405405405405406,8.133823529411766,61.400000000000006,0.0,0.0
CUST001227,49.0,Female,Portland,Basic,10.69,2.0,0.0,5.0,0.0,108.0,6.0,Debit Card,,No,Email Campaign,No,Desktop,Medium,50.0,Yes,5.345,0.0,2.5,,-3.5,1.0,1.0
CUST001442,44.0,Female,Philadelphia,Basic,30.01,4.0,2.0,2.0,44.0,76.0,5.0,Credit Card,Monthly,No,Advertisement,No,Android,Slow,418.77,Yes,7.5025,0.5,0.5,15.005,25.799999999999997,1.0,0.0
CUST000549,48.0,Male,Seattle,Basic,10.0,5.0,3.0,4.0,,70.0,7.0,Credit Card,Quarterly,No,Advertisement,No,Desktop,Medium,191.13,Yes,2.0,0.6,0.8,3.3333333333333335,,1.0,1.0
CUST000073,29.0,Male,San Antonio,Premium,92.34,25.0,38.0,0.0,92.0,7.0,10.0,Credit Card,Yearly,Yes,Advertisement,Yes,Desktop,Medium,1691.58,No,3.6936,1.52,0.0,2.43,99.65,0.0,0.0
CUST000591,25.0,Male,Boston,Standard,59.73,5.0,6.0,1.0,42.0,30.0,8.0,Debit Card,Monthly,Yes,Friend,Yes,iPhone,Fast,50.0,No,11.946,1.2,0.2,9.955,56.900000000000006,0.0,0.0
CUST000188,25.0,Male,Indianapolis,Standard,46.62,15.0,8.0,0.0,66.0,0.0,9.0,Credit Card,Quarterly,No,Friend,,Desktop,Medium,784.59,No,3.1079999999999997,0.5333333333333333,0.0,5.8275,83.7,0.0,0.0
CUST000106,38.0,Female,Columbus,Standard,68.01,31.0,18.0,0.0,55.0,32.0,10.0,PayPal,Quarterly,No,Organic Search,No,Tablet,Slow,2975.45,No,2.1938709677419355,0.5806451612903226,0.0,3.7783333333333338,76.75,0.0,0.0
CUST000743,28.0,Female,Portland,Premium,155.13,15.0,11.0,6.0,40.0,73.0,7.0,Credit Card,Quarterly,Yes,Organic Search,No,Android,Slow,1898.84,Yes,10.342,0.7333333333333333,0.4,14.102727272727272,26.75,1.0,1.0
CUST000808,25.0,Female,Jacksonville,Basic,12.86,7.0,2.0,3.0,,70.0,6.0,Debit Card,Monthly,Yes,Social Media,No,iPhone,Fast,50.0,Yes,1.837142857142857,0.2857142857142857,0.42857142857142855,6.43,,1.0,0.0
CUST001318,45.0,Female,San Diego,Standard,72.52,12.0,4.0,1.0,29.0,56.0,9.0,Credit Card,Monthly,No,Friend,Yes,Android,Fast,548.78,No,6.043333333333333,0.3333333333333333,0.08333333333333333,18.13,50.55,0.0,0.0
CUST000794,45.0,Male,San Antonio,Standard,65.72,55.0,58.0,0.0,52.0,51.0,10.0,Credit Card,Yearly,No,Friend,Yes,Desktop,Medium,4341.76,No,1.194909090909091,1.0545454545454545,0.0,1.133103448275862,70.65,0.0,0.0
CUST001788,21.0,Male,Columbus,Basic,27.36,5.0,2.0,4.0,20.0,41.0,7.0,PayPal,Monthly,No,Organic Search,No,Android,Medium,299.43,Yes,5.4719999999999995,0.4,0.8,13.68,30.75,0.0,1.0
CUST000911,31.0,,Dallas,Standard,67.43,28.0,26.0,2.0,0.0,49.0,8.0,Debit Card,Quarterly,No,Friend,No,Tablet,Medium,1513.21,No,2.408214285714286,0.9285714285714286,0.07142857142857142,2.593461538461539,30.75,0.0,0.0
CUST001734,23.0,Female,Austin,Standard,52.68,26.0,28.0,1.0,51.0,13.0,8.0,Debit Card,Quarterly,No,Advertisement,Yes,iPhone,Medium,1944.2,No,2.026153846153846,1.0769230769230769,0.038461538461538464,1.8814285714285715,65.2,0.0,0.0
CUST000548,28.0,Female,Boston,Standard,73.25,24.0,18.0,2.0,30.0,62.0,7.0,,Yearly,No,Friend,No,Android,Fast,1390.06,No,3.0520833333333335,0.75,0.08333333333333333,4.069444444444445,35.0,1.0,0.0
CUST000468,63.0,Male,Philadelphia,Standard,48.74,3.0,1.0,3.0,8.0,45.0,7.0,Cash,Monthly,No,Friend,No,Android,Fast,212.45,Yes,16.246666666666666,0.3333333333333333,1.0,48.74,26.85,0.0,0.0
CUST001579,18.0,Female,Houston,Standard,43.01,3.0,1.0,3.0,25.0,60.0,7.0,Bank Transfer,Quarterly,No,Friend,No,Android,Medium,50.0,Yes,14.336666666666666,0.3333333333333333,1.0,43.01,30.75,0.0,0.0
CUST001799,33.0,Female,Nashville,Basic,29.33,13.0,10.0,4.0,53.0,56.0,7.0,Debit Card,Monthly,Yes,Email Campaign,No,Android,Medium,574.39,Yes,2.256153846153846,0.7692307692307693,0.3076923076923077,2.933,41.849999999999994,0.0,1.0
CUST001146,48.0,Male,San Jose,Premium,88.87,4.0,3.0,3.0,44.0,4.0,9.0,Credit Card,Monthly,No,Friend,No,Android,Medium,541.0,No,22.2175,0.75,0.75,29.623333333333335,65.3,0.0,0.0
CUST000908,25.0,,,Standard,73.84,49.0,52.0,0.0,69.0,1.0,10.0,Credit Card,Yearly,No,Email Campaign,No,iPhone,Medium,5100.25,No,1.5069387755102042,1.0612244897959184,0.0,1.4200000000000002,90.8,0.0,0.0
CUST000362,45.0,Female,Boston,Standard,47.48,5.0,1.0,5.0,30.0,82.0,6.0,Bank Transfer,Yearly,No,Friend,No,iPhone,Medium,50.0,Yes,9.495999999999999,0.2,1.0,47.48,16.5,1.0,1.0
CUST001260,34.0,Female,Charlotte,Premium,162.8,6.0,5.0,2.0,28.0,41.0,7.0,Debit Card,Monthly,No,Friend,Yes,Desktop,Medium,1024.75,No,27.133333333333336,0.8333333333333334,0.3333333333333333,32.56,39.35,0.0,0.0
CUST000766,19.0,Male,Chicago,Standard,27.51,7.0,2.0,5.0,6.0,54.0,5.0,Cash,Monthly,Yes,Organic Search,No,iPhone,Fast,50.0,Yes,3.93,0.2857142857142857,0.7142857142857143,13.755,6.700000000000003,0.0,1.0
CUST000041,49.0,Male,Chicago,Standard,49.66,9.0,4.0,2.0,25.0,64.0,9.0,Debit Card,Quarterly,,Advertisement,Yes,Desktop,Medium,277.24,No,5.517777777777777,0.4444444444444444,0.2222222222222222,12.415,44.25,1.0,0.0
CUST000834,35.0,Female,Dallas,Premium,137.28,9.0,3.0,3.0,22.0,50.0,8.0,Credit Card,Monthly,No,Advertisement,No,iPhone,Fast,1518.23,Yes,15.253333333333334,0.3333333333333333,0.3333333333333333,45.76,37.9,0.0,0.0
CUST000603,55.0,Female,Portland,Basic,12.72,24.0,11.0,4.0,26.0,86.0,7.0,PayPal,Monthly,,Friend,No,Tablet,Fast,209.23,Yes,0.53,0.4583333333333333,0.16666666666666666,1.1563636363636365,22.200000000000003,1.0,1.0
CUST000790,38.0,Female,San Antonio,Standard,73.41,20.0,27.0,3.0,57.0,11.0,9.0,Debit Card,Monthly,Yes,Social Media,Yes,Android,Fast,1384.04,No,3.6704999999999997,1.35,0.15,2.718888888888889,69.4,0.0,0.0
CUST001746,31.0,Male,Charlotte,Standard,41.53,15.0,7.0,3.0,64.0,20.0,8.0,Debit Card,,No,Advertisement,Yes,,Medium,637.13,No,2.768666666666667,0.4666666666666667,0.2,5.932857142857143,64.3,0.0,0.0
CUST001538,20.0,Male,Nashville,Premium,97.11,57.0,51.0,1.0,47.0,15.0,9.0,Credit Card,Yearly,Yes,Email Campaign,Yes,Android,Fast,6097.9,No,1.7036842105263157,0.8947368421052632,0.017543859649122806,1.9041176470588235,68.9,0.0,0.0
CUST000939,51.0,Female,Jacksonville,Basic,22.65,31.0,23.0,2.0,44.0,47.0,,Debit Card,Yearly,No,Organic Search,No,iPhone,Medium,533.43,No,0.7306451612903225,0.7419354838709677,0.06451612903225806,0.9847826086956522,,0.0,0.0
CUST000329,26.0,Male,Indianapolis,Standard,33.46,3.0,3.0,0.0,44.0,25.0,5.0,Debit Card,Monthly,Yes,Organic Search,No,Desktop,Medium,112.85,No,11.153333333333334,1.0,0.0,11.153333333333334,43.55,0.0,0.0
CUST001576,,Female,Charlotte,Premium,116.61,17.0,1.0,3.0,6.0,88.0,5.0,PayPal,Monthly,No,Friend,No,Desktop,Fast,2239.5,Yes,6.859411764705882,0.058823529411764705,0.17647058823529413,116.61,3.200000000000003,1.0,0.0
CUST001706,63.0,Male,San Jose,Basic,21.11,4.0,1.0,,15.0,61.0,5.0,Debit Card,Monthly,No,Organic Search,No,Desktop,Fast,112.06,Yes,5.2775,0.25,,21.11,,1.0,0.0
CUST001739,30.0,Male,Boston,Basic,,27.0,29.0,0.0,90.0,20.0,10.0,Cash,Yearly,No,Social Media,Yes,Tablet,Medium,1085.19,No,,1.0740740740740742,0.0,,95.5,0.0,0.0
CUST001995,41.0,Female,Houston,Enterprise,297.83,5.0,2.0,5.0,23.0,19.0,5.0,PayPal,Monthly,Yes,Email Campaign,No,iPhone,Medium,1022.31,No,59.565999999999995,0.4,1.0,148.915,23.1,0.0,1.0
CUST000102,56.0,Male,San Antonio,Premium,89.17,11.0,9.0,2.0,54.0,23.0,8.0,PayPal,Monthly,No,Friend,Yes,Android,Fast,719.52,No,8.106363636363637,0.8181818181818182,0.18181818181818182,9.907777777777778,61.55,0.0,0.0
CUST001085,41.0,Female,Dallas,Basic,10.0,7.0,2.0,3.0,0.0,40.0,7.0,PayPal,Monthly,Yes,Advertisement,No,Desktop,Medium,268.95,Yes,1.4285714285714286,0.2857142857142857,0.42857142857142855,5.0,24.5,0.0,0.0
CUST000983,43.0,Female,New York,Basic,20.36,13.0,7.0,2.0,48.0,45.0,5.0,Credit Card,Yearly,No,,No,Android,Medium,,No,1.566153846153846,0.5384615384615384,0.15384615384615385,2.9085714285714284,35.35,0.0,0.0
CUST000454,65.0,Female,Austin,Basic,10.0,14.0,3.0,5.0,16.0,34.0,5.0,PayPal,Monthly,No,Advertisement,No,Android,Medium,287.36,Yes,0.7142857142857143,0.21428571428571427,0.35714285714285715,3.3333333333333335,16.200000000000003,0.0,1.0
CUST000015,46.0,Male,Houston,Basic,24.65,6.0,,2.0,47.0,29.0,9.0,Cash,Quarterly,No,Social Media,No,Android,Medium,89.92,No,4.108333333333333,,0.3333333333333333,,62.900000000000006,0.0,0.0
CUST001292,35.0,Female,Austin,Standard,,46.0,47.0,0.0,40.0,34.0,9.0,Credit Card,Yearly,No,Social Media,Yes,Android,Medium,3474.88,No,,1.0217391304347827,0.0,,63.5,0.0,0.0
CUST001058,45.0,Female,San Diego,Premium,145.4,8.0,14.0,0.0,99.0,0.0,10.0,Credit Card,Monthly,No,Social Media,Yes,iPhone,Medium,1497.05,No,18.175,1.75,0.0,10.385714285714286,104.55000000000001,0.0,0.0
CUST001312,50.0,Female,Portland,Basic,15.02,7.0,4.0,3.0,28.0,25.0,6.0,PayPal,Monthly,No,Social Media,No,iPhone,Fast,84.93,No,2.1457142857142855,0.5714285714285714,0.42857142857142855,3.755,34.85,0.0,0.0
CUST001682,28.0,Female,Denver,Basic,21.39,32.0,33.0,3.0,57.0,30.0,6.0,Debit Card,Yearly,No,Friend,Yes,Desktop,Slow,595.64,No,0.6684375,1.03125,0.09375,0.6481818181818182,46.650000000000006,0.0,0.0
CUST001418,52.0,Male,Austin,Premium,69.44,3.0,2.0,2.0,47.0,15.0,6.0,Credit Card,Yearly,No,Organic Search,No,iPhone,Fast,335.88,No,23.146666666666665,0.6666666666666666,0.6666666666666666,34.72,48.400000000000006,0.0,0.0
CUST000524,38.0,Female,Jacksonville,Basic,13.89,31.0,,3.0,47.0,43.0,5.0,Credit Card,Quarterly,No,Advertisement,Yes,Desktop,Fast,307.66,No,0.44806451612903225,,0.0967741935483871,,32.900000000000006,0.0,0.0
CUST001549,47.0,Male,Nashville,Premium,82.91,45.0,38.0,1.0,46.0,35.0,9.0,Bank Transfer,Quarterly,Yes,Social Media,No,iPhone,Medium,4910.56,No,1.8424444444444443,0.8444444444444444,0.022222222222222223,2.181842105263158,63.45,0.0,0.0
CUST000259,38.0,Male,Indianapolis,Basic,27.43,3.0,1.0,2.0,36.0,73.0,10.0,Debit Card,Monthly,Yes,Social Media,Yes,iPhone,Fast,50.0,Yes,9.143333333333333,0.3333333333333333,0.6666666666666666,27.43,52.95,1.0,0.0
CUST000144,43.0,Male,Jacksonville,Premium,84.74,34.0,38.0,0.0,53.0,10.0,9.0,Cash,Yearly,Yes,Advertisement,No,iPhone,Fast,1786.61,No,2.4923529411764704,1.1176470588235294,0.0,2.23,75.35,0.0,0.0
CUST000910,27.0,Female,Seattle,Standard,24.57,7.0,7.0,2.0,70.0,2.0,10.0,PayPal,Monthly,No,Friend,Yes,iPhone,Fast,193.8,No,3.5100000000000002,1.0,0.2857142857142857,3.5100000000000002,86.0,0.0,0.0
CUST000763,49.0,Female,San Jose,Premium,106.17,3.0,1.0,1.0,27.0,38.0,7.0,Credit Card,Monthly,No,Friend,No,iPhone,Fast,442.85,Yes,35.39,0.3333333333333333,0.3333333333333333,106.17,42.15,0.0,0.0
CUST000319,52.0,Female,New York,Enterprise,197.79,40.0,28.0,0.0,69.0,14.0,10.0,PayPal,Monthly,Yes,Friend,Yes,Android,Medium,9500.53,No,4.94475,0.7,0.0,7.063928571428571,87.55,0.0,0.0
CUST000514,39.0,Male,Indianapolis,Standard,77.69,2.0,0.0,3.0,11.0,33.0,5.0,Debit Card,Monthly,No,Social Media,No,Desktop,Fast,248.22,Yes,38.845,0.0,1.5,,19.200000000000003,0.0,0.0
CUST000303,50.0,Female,Nashville,Premium,106.19,34.0,28.0,2.0,81.0,15.0,8.0,Credit Card,Yearly,Yes,Organic Search,No,Desktop,Fast,3309.93,No,3.123235294117647,0.8235294117647058,0.058823529411764705,3.7925,75.7,0.0,0.0
CUST001779,27.0,Male,Austin,Basic,10.0,36.0,12.0,4.0,20.0,,6.0,Bank Transfer,Yearly,No,Organic Search,No,Android,Medium,341.48,Yes,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.8333333333333334,,0.0,1.0
CUST001383,36.0,Female,Seattle,Standard,57.71,34.0,12.0,2.0,,67.0,7.0,Debit Card,Yearly,No,Organic Search,No,Desktop,Medium,1826.19,No,1.6973529411764705,0.35294117647058826,0.058823529411764705,4.809166666666667,,1.0,0.0
CUST000056,32.0,Female,Dallas,Standard,27.46,20.0,16.0,4.0,28.0,65.0,9.0,PayPal,Monthly,No,Organic Search,Yes,iPhone,Medium,,No,1.373,0.8,0.2,1.71625,40.349999999999994,1.0,1.0
CUST000969,51.0,Female,Portland,Standard,39.93,5.0,5.0,0.0,107.0,0.0,10.0,Credit Card,Yearly,No,Organic Search,Yes,Desktop,Slow,399.43,No,7.986,1.0,0.0,7.986,108.15,0.0,0.0
CUST001228,33.0,Female,Jacksonville,Standard,20.27,5.0,3.0,4.0,16.0,79.0,5.0,PayPal,Monthly,No,Friend,No,iPhone,Medium,50.0,Yes,4.054,0.6,0.8,6.756666666666667,7.450000000000003,1.0,1.0
CUST001268,48.0,Female,Los Angeles,Enterprise,174.34,2.0,1.0,2.0,63.0,44.0,10.0,Bank Transfer,Monthly,No,Organic Search,No,Desktop,Fast,299.09,No,87.17,0.5,1.0,174.34,72.35,0.0,0.0
CUST001319,22.0,Female,Philadelphia,Basic,10.0,21.0,12.0,3.0,28.0,35.0,6.0,PayPal,Monthly,Yes,Social Media,No,Tablet,Medium,,Yes,0.47619047619047616,0.5714285714285714,0.14285714285714285,0.8333333333333334,32.35,0.0,0.0
CUST000264,33.0,Female,Columbus,Basic,20.23,5.0,5.0,3.0,36.0,35.0,8.0,Bank Transfer,Quarterly,No,Organic Search,No,iPhone,Medium,141.35,No,4.046,1.0,0.6,4.046,47.95,0.0,0.0
CUST001287,24.0,Male,Dallas,Enterprise,108.45,12.0,6.0,2.0,28.0,42.0,6.0,,Monthly,Yes,Organic Search,Yes,Android,Medium,1587.87,No,9.0375,0.5,0.16666666666666666,18.075,33.1,0.0,0.0
CUST000825,18.0,Male,Charlotte,Basic,10.0,17.0,10.0,3.0,17.0,63.0,5.0,Debit Card,Monthly,No,Friend,No,,Slow,270.73,Yes,0.5882352941176471,0.5882352941176471,0.17647058823529413,1.0,14.399999999999999,1.0,0.0
CUST001386,41.0,Female,New York,Standard,50.27,2.0,1.0,0.0,33.0,92.0,8.0,Debit Card,Yearly,,Advertisement,No,iPhone,Medium,114.72,No,25.135,0.5,0.0,50.27,39.85,1.0,0.0
CUST000024,38.0,Male,Philadelphia,Basic,18.23,4.0,3.0,1.0,50.0,19.0,8.0,Bank Transfer,Monthly,Yes,Social Media,No,Android,Fast,50.0,No,4.5575,0.75,0.25,6.076666666666667,63.25,0.0,0.0
CUST000657,30.0,Female,Los Angeles,Basic,44.05,8.0,6.0,,59.0,51.0,7.0,Credit Card,Monthly,No,Advertisement,No,Android,Medium,225.69,Yes,5.50625,0.75,,7.341666666666666,,0.0,0.0
CUST000628,56.0,,Austin,Standard,40.27,9.0,7.0,3.0,27.0,54.0,8.0,Bank Transfer,Monthly,Yes,Organic Search,Yes,Android,Medium,330.17,Yes,4.474444444444445,0.7777777777777778,0.3333333333333333,5.752857142857144,39.15,0.0,0.0
CUST000872,28.0,Male,Austin,Premium,125.95,8.0,3.0,3.0,34.0,65.0,6.0,Credit Card,Quarterly,Yes,Advertisement,No,Tablet,Fast,1069.84,No,15.74375,0.375,0.375,41.983333333333334,27.549999999999997,1.0,0.0
CUST000375,47.0,Female,Austin,Standard,33.43,3.0,1.0,3.0,20.0,88.0,6.0,Debit Card,Quarterly,No,Advertisement,Yes,iPhone,Fast,138.58,No,11.143333333333333,0.3333333333333333,1.0,33.43,15.5,1.0,0.0
CUST001229,47.0,Female,Austin,Basic,16.86,6.0,7.0,1.0,61.0,47.0,9.0,Debit Card,Yearly,No,Advertisement,Yes,Desktop,Medium,83.65,No,2.81,1.1666666666666667,0.16666666666666666,2.4085714285714284,67.2,0.0,0.0
CUST000275,59.0,Female,Boston,Basic,20.5,,19.0,1.0,32.0,6.0,9.0,Debit Card,Quarterly,Yes,Friend,No,iPhone,Fast,,No,,,,1.0789473684210527,64.4,0.0,0.0
CUST001264,35.0,Female,Chicago,Basic,30.94,2.0,1.0,0.0,66.0,50.0,9.0,PayPal,Quarterly,No,Friend,Yes,Android,Medium,,No,15.47,0.5,0.0,30.94,71.2,0.0,0.0
CUST001361,35.0,Female,Seattle,Premium,143.59,14.0,17.0,0.0,80.0,36.0,9.0,Debit Card,Quarterly,No,Friend,No,iPhone,Medium,2335.76,No,10.256428571428572,1.2142857142857142,0.0,8.446470588235295,81.0,0.0,0.0
CUST001445,38.0,,Los Angeles,Enterprise,300.0,13.0,14.0,0.0,79.0,0.0,,,Monthly,No,Friend,Yes,Android,Medium,3049.32,No,23.076923076923077,1.0769230769230769,0.0,21.428571428571427,,0.0,0.0
CUST001555,23.0,Male,Austin,Standard,68.7,3.0,2.0,1.0,44.0,25.0,8.0,Debit Card,Quarterly,,Friend,Yes,Desktop,Fast,50.0,No,22.900000000000002,0.6666666666666666,0.3333333333333333,34.35,59.05,0.0,0.0
CUST001627,18.0,Female,Columbus,Basic,22.52,37.0,50.0,1.0,92.0,0.0,10.0,Credit Card,Yearly,Yes,Advertisement,Yes,iPhone,Fast,767.93,No,0.6086486486486486,1.3513513513513513,0.02702702702702703,0.45039999999999997,98.9,0.0,0.0
CUST000358,43.0,Female,Houston,Standard,36.08,14.0,7.0,2.0,20.0,25.0,5.0,Debit Card,Yearly,No,Friend,No,Desktop,Medium,259.47,Yes,2.577142857142857,0.5,0.14285714285714285,5.154285714285714,27.75,0.0,0.0
CUST000746,51.0,Female,New York,Premium,207.97,13.0,18.0,0.0,66.0,0.0,10.0,PayPal,Monthly,No,Social Media,Yes,Desktop,Slow,2726.91,No,15.997692307692308,1.3846153846153846,0.0,11.553888888888888,89.7,0.0,0.0
CUST000307,36.0,Female,Charlotte,Premium,103.07,2.0,3.0,2.0,82.0,24.0,9.0,PayPal,Monthly,No,Advertisement,Yes,iPhone,,,No,51.535,1.5,1.0,34.35666666666666,79.9,0.0,0.0
CUST000484,47.0,Female,Nashville,Enterprise,267.89,4.0,3.0,1.0,37.0,,9.0,Credit Card,Monthly,No,Friend,No,Android,Medium,873.18,Yes,66.9725,0.75,0.25,89.29666666666667,,0.0,0.0
CUST001265,39.0,Male,Dallas,Premium,92.42,25.0,37.0,0.0,84.0,11.0,10.0,Debit Card,Quarterly,No,Friend,No,Desktop,Medium,2507.75,No,3.6968,1.48,0.0,2.497837837837838,95.05000000000001,0.0,0.0
CUST001279,44.0,Female,Seattle,Basic,15.36,16.0,11.0,2.0,50.0,0.0,6.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Medium,66.13,No,0.96,0.6875,0.125,1.3963636363636363,53.5,0.0,0.0
CUST000700,38.0,Male,San Diego,Standard,59.19,32.0,43.0,4.0,64.0,18.0,10.0,Bank Transfer,Yearly,No,Advertisement,Yes,iPhone,Medium,1225.08,No,1.8496875,1.34375,0.125,1.3765116279069767,74.3,0.0,1.0
CUST000848,50.0,,Portland,Standard,48.76,4.0,3.0,0.0,40.0,7.0,8.0,Bank Transfer,Monthly,No,Organic Search,Yes,iPhone,Medium,50.0,No,12.19,0.75,0.0,16.253333333333334,64.25,0.0,0.0
CUST000112,43.0,Male,Philadelphia,Basic,30.99,9.0,7.0,3.0,51.0,62.0,8.0,Credit Card,Monthly,Yes,Friend,Yes,Tablet,Medium,610.9,No,3.4433333333333334,0.7777777777777778,0.3333333333333333,4.427142857142857,47.95,1.0,0.0
